review_id,product_id,entity_id,salience,sentiment_score,sentiment_magnitude,name,type
24,1,1,0.8344693183898926,0.30000001192092896,0.699999988079071,server,OTHER
24,1,2,0.09715700149536133,0.10000000149011612,0.10000000149011612,cup,OTHER
24,1,3,0.06837370246648788,0.0,0.0,coffee,OTHER
25,1,1,0.20417144894599915,0.20000000298023224,0.20000000298023224,Coffee maker,CONSUMER_GOOD
25,1,2,0.20188212394714355,0.8999999761581421,0.8999999761581421,coffee,OTHER
25,1,3,0.1289069652557373,0.0,0.10000000149011612,fit,OTHER
25,1,4,0.09120778739452362,0.0,0.0,single,WORK_OF_ART
25,1,5,0.08038263022899628,0.0,0.0,side,OTHER
25,1,6,0.046855878084897995,0.8999999761581421,0.8999999761581421,water,OTHER
25,1,7,0.030655421316623688,0.5,0.5,K cups,OTHER
25,1,8,0.030283711850643158,0.0,0.0,pods,OTHER
25,1,9,0.02770635299384594,0.0,0.0,cup,OTHER
25,1,10,0.026626786217093468,0.0,0.0,grins,OTHER
25,1,11,0.026434119790792465,0.10000000149011612,0.10000000149011612,brand,ORGANIZATION
25,1,12,0.020573051646351814,-0.8999999761581421,1.7999999523162842,top,OTHER
25,1,13,0.018001431599259377,0.0,0.0,K,PERSON
25,1,14,0.01599043421447277,0.4000000059604645,0.4000000059604645,coffee,OTHER
25,1,15,0.012819953262805939,0.20000000298023224,0.20000000298023224,scoop,OTHER
25,1,16,0.012819953262805939,0.8999999761581421,0.8999999761581421,filter,CONSUMER_GOOD
25,1,17,0.01235478650778532,-0.20000000298023224,0.20000000298023224,K Cups,OTHER
25,1,18,0.012327178381383419,0.0,0.0,Pods,CONSUMER_GOOD
26,1,1,1.0,0.30000001192092896,0.30000001192092896,mother,PERSON
27,1,1,0.4089456796646118,0.8999999761581421,0.8999999761581421,coffee maker,CONSUMER_GOOD
27,1,2,0.3601101338863373,0.0,0.10000000149011612,brew feature,OTHER
27,1,3,0.15623348951339722,0.10000000149011612,0.20000000298023224,friend,PERSON
27,1,4,0.056459248065948486,0.0,0.0,one,OTHER
27,1,5,0.01825145073235035,0.0,0.0,wedding gift,OTHER
28,1,1,0.5416134595870972,0.10000000149011612,0.20000000298023224,Hamilton Beach,LOCATION
28,1,2,0.15022902190685272,0.699999988079071,0.699999988079071,coffee makers,CONSUMER_GOOD
28,1,3,0.048922955989837646,-0.800000011920929,1.600000023841858,parts,OTHER
28,1,4,0.04863252118229866,0.0,0.0,times,OTHER
28,1,5,0.04748392850160599,0.10000000149011612,0.10000000149011612,serve brewer,PERSON
28,1,6,0.04410051926970482,-0.10000000149011612,0.10000000149011612,coffee,OTHER
28,1,7,0.043057870119810104,0.30000001192092896,0.699999988079071,coffee maker,CONSUMER_GOOD
28,1,8,0.033115413039922714,-0.20000000298023224,0.20000000298023224,cup,OTHER
28,1,9,0.016045937314629555,-0.30000001192092896,0.30000001192092896,box,OTHER
28,1,10,0.013964736834168434,0.0,0.0,coffee maker,CONSUMER_GOOD
28,1,11,0.00495230033993721,-0.10000000149011612,0.10000000149011612,store,LOCATION
28,1,12,0.00495230033993721,-0.10000000149011612,0.10000000149011612,shipping,OTHER
28,1,13,0.002929043024778366,-0.20000000298023224,0.20000000298023224,UPS,ORGANIZATION
29,1,1,0.2963981032371521,0.0,0.0,box,OTHER
29,1,2,0.2963981032371521,0.0,0.0,box,OTHER
29,1,3,0.24180981516838074,0.0,0.0,paper,OTHER
29,1,4,0.08269698172807693,-0.10000000149011612,0.10000000149011612,base,OTHER
29,1,5,0.08269698172807693,-0.5,0.5,cup,OTHER
30,1,1,0.7972483038902283,0.8999999761581421,0.8999999761581421,coffee pot,CONSUMER_GOOD
30,1,2,0.10780710726976395,-0.800000011920929,0.800000011920929,pot,CONSUMER_GOOD
30,1,3,0.09494457393884659,-0.8999999761581421,0.8999999761581421,heating tray,CONSUMER_GOOD
31,1,1,0.7866511344909668,0.800000011920929,2.4000000953674316,coffee maker,CONSUMER_GOOD
31,1,2,0.05318411812186241,0.10000000149011612,0.10000000149011612,coffee,OTHER
31,1,3,0.034259386360645294,0.10000000149011612,0.10000000149011612,cup,OTHER
31,1,4,0.03265674412250519,0.30000001192092896,0.30000001192092896,choice,OTHER
31,1,5,0.03150283172726631,0.0,0.0,pot,OTHER
31,1,6,0.022567475214600563,0.800000011920929,0.800000011920929,wife,PERSON
31,1,7,0.022567475214600563,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
31,1,8,0.01661081425845623,0.10000000149011612,0.10000000149011612,coffee,OTHER
32,1,1,0.8667417168617249,0.6000000238418579,1.2000000476837158,daughter,PERSON
32,1,2,0.06840051710605621,-0.10000000149011612,0.10000000149011612,one,CONSUMER_GOOD
32,1,3,0.06485778093338013,0.8999999761581421,0.8999999761581421,Coffee,CONSUMER_GOOD
33,1,1,0.40261054039001465,0.699999988079071,1.5,best,OTHER
33,1,2,0.3693249225616455,0.10000000149011612,0.10000000149011612,variety,OTHER
33,1,3,0.15470488369464874,0.0,0.0,coffee makers,CONSUMER_GOOD
33,1,4,0.03667982295155525,0.0,0.0,cup,OTHER
33,1,5,0.03667982295155525,0.0,0.0,decaf,OTHER
34,1,1,0.743118166923523,0.5,1.0,coffee maker,CONSUMER_GOOD
34,1,2,0.16003040969371796,-0.800000011920929,0.800000011920929,brew,PERSON
34,1,3,0.0451238714158535,-0.800000011920929,0.800000011920929,carafe,CONSUMER_GOOD
34,1,4,0.03192834183573723,-0.20000000298023224,0.20000000298023224,coffee,OTHER
34,1,5,0.019799217581748962,0.10000000149011612,0.10000000149011612,side,OTHER
35,1,1,0.3249901831150055,0.800000011920929,0.800000011920929,concept,OTHER
35,1,2,0.15061914920806885,-0.10000000149011612,0.10000000149011612,coffee,OTHER
35,1,3,0.11443416774272919,0.20000000298023224,0.20000000298023224,pot,CONSUMER_GOOD
35,1,4,0.11443416774272919,0.0,0.0,mug,CONSUMER_GOOD
35,1,5,0.10524538904428482,0.0,0.0,coffee,OTHER
35,1,6,0.08948034048080444,0.10000000149011612,0.10000000149011612,strength,OTHER
35,1,7,0.042836494743824005,0.4000000059604645,0.4000000059604645,coffee makers,CONSUMER_GOOD
35,1,8,0.02703358232975006,0.0,0.0,dilution effect,OTHER
35,1,9,0.011931046843528748,0.20000000298023224,0.20000000298023224,neck,OTHER
35,1,10,0.011931046843528748,0.5,0.5,coffee filtration,OTHER
35,1,11,0.007064438425004482,0.4000000059604645,0.4000000059604645,V,WORK_OF_ART
37,1,1,0.5185486078262329,0.0,0.0,one,OTHER
37,1,2,0.33172139525413513,0.10000000149011612,0.10000000149011612,kureg pod,OTHER
37,1,3,0.14972999691963196,-0.10000000149011612,0.10000000149011612,wording,OTHER
38,1,1,0.6457905173301697,0.4000000059604645,0.4000000059604645,coffee drinker,CONSUMER_GOOD
38,1,2,0.3542094826698303,0.800000011920929,0.800000011920929,coffee machine,CONSUMER_GOOD
40,1,1,0.9275190234184265,0.8999999761581421,1.7999999523162842,coffee maker,CONSUMER_GOOD
40,1,2,0.0724809542298317,0.800000011920929,0.800000011920929,program,OTHER
41,1,1,1.0,0.8999999761581421,0.8999999761581421,unit,OTHER
42,1,1,1.0,0.0,0.0,kereg,OTHER
44,1,1,0.7229015231132507,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
44,1,2,0.27709847688674927,0.8999999761581421,0.8999999761581421,seller,OTHER
46,1,1,0.28624317049980164,0.0,2.0999999046325684,customer,PERSON
46,1,2,0.0636964663863182,0.0,0.0,coffee pot,CONSUMER_GOOD
46,1,3,0.042565952986478806,0.0,0.0,all,OTHER
46,1,4,0.04128231108188629,-0.4000000059604645,0.8999999761581421,fire hazard,OTHER
46,1,5,0.03338181972503662,0.8999999761581421,0.8999999761581421,coffee pot,CONSUMER_GOOD
46,1,6,0.029728824272751808,0.0,0.0,coffee,OTHER
46,1,7,0.029728824272751808,0.10000000149011612,0.10000000149011612,coffee,OTHER
46,1,8,0.02594834938645363,-0.10000000149011612,0.30000001192092896,picture,WORK_OF_ART
46,1,9,0.023528076708316803,0.0,0.0,unit,ORGANIZATION
46,1,10,0.02240101806819439,0.10000000149011612,0.10000000149011612,family parties,OTHER
46,1,11,0.022290058434009552,0.0,0.0,togethers,PERSON
46,1,12,0.02221166342496872,0.30000001192092896,0.30000001192092896,water,OTHER
46,1,13,0.02221166342496872,0.0,0.0,tea,OTHER
46,1,14,0.02221166342496872,0.20000000298023224,0.20000000298023224,hot chocolate,OTHER
46,1,15,0.02194714918732643,0.0,0.0,pot,CONSUMER_GOOD
46,1,16,0.02135428786277771,0.30000001192092896,0.6000000238418579,everything,OTHER
46,1,17,0.017597829923033714,0.0,0.0,cups,OTHER
46,1,18,0.013437049463391304,0.0,0.0,picture,WORK_OF_ART
46,1,19,0.011211262084543705,0.0,0.0,unit,OTHER
46,1,20,0.010811354964971542,-0.699999988079071,0.699999988079071,hot plate,CONSUMER_GOOD
46,1,21,0.0089332927018404,0.8999999761581421,0.8999999761581421,program option,OTHER
46,1,22,0.008443155325949192,-0.30000001192092896,0.30000001192092896,replacement product,CONSUMER_GOOD
46,1,23,0.00835371296852827,0.20000000298023224,0.20000000298023224,product,CONSUMER_GOOD
46,1,24,0.00834663212299347,-0.10000000149011612,0.10000000149011612,replacement product,CONSUMER_GOOD
46,1,25,0.008329580537974834,-0.8999999761581421,0.8999999761581421,wear,OTHER
46,1,26,0.007912155240774155,0.0,0.10000000149011612,all,PERSON
46,1,27,0.007050077896565199,0.0,0.0,appliance,OTHER
46,1,28,0.006781505420804024,-0.10000000149011612,0.20000000298023224,item,OTHER
46,1,29,0.006709911394864321,-0.699999988079071,0.699999988079071,plug,OTHER
46,1,30,0.006439893040806055,-0.20000000298023224,0.20000000298023224,cost,OTHER
46,1,31,0.006439893040806055,-0.20000000298023224,0.20000000298023224,warranty,OTHER
46,1,32,0.006371636874973774,0.10000000149011612,0.10000000149011612,warranty,OTHER
46,1,33,0.005896208342164755,0.0,0.0,consumer number,OTHER
46,1,34,0.005892490036785603,0.0,0.0,payment,OTHER
46,1,35,0.005652573890984058,0.20000000298023224,0.20000000298023224,money,OTHER
46,1,36,0.005587637424468994,-0.4000000059604645,0.4000000059604645,terms,OTHER
46,1,37,0.005490336567163467,-0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
46,1,38,0.005482387728989124,-0.10000000149011612,0.10000000149011612,product,CONSUMER_GOOD
46,1,39,0.005222440231591463,0.0,0.0,picture,WORK_OF_ART
46,1,40,0.005222440231591463,0.0,0.0,unit,LOCATION
46,1,41,0.005179130472242832,-0.10000000149011612,0.10000000149011612,name,OTHER
46,1,42,0.005179130472242832,0.0,0.0,email,WORK_OF_ART
46,1,43,0.005179130472242832,0.0,0.0,body,OTHER
46,1,44,0.005179130472242832,0.0,0.0,address,OTHER
46,1,45,0.005179130472242832,0.0,0.0,subject line,OTHER
46,1,46,0.0048939138650894165,-0.10000000149011612,0.10000000149011612,payment,OTHER
46,1,47,0.004862690344452858,0.0,0.0,appliance,OTHER
46,1,48,0.004435173235833645,0.0,0.0,consumer number,OTHER
46,1,49,0.004404463339596987,0.20000000298023224,0.20000000298023224,appliance,OTHER
46,1,50,0.0038934715557843447,0.10000000149011612,0.10000000149011612,one,OTHER
46,1,51,0.003773464821279049,0.0,0.10000000149011612,Hamilton Beach,LOCATION
46,1,52,0.003275544149801135,0.0,0.0,anything,OTHER
46,1,53,0.003063065931200981,0.0,0.0,photo@hamiltonbeach.com,OTHER
46,1,54,0.002721963217481971,0.800000011920929,0.800000011920929,luck,OTHER
46,1,55,0.002553030848503113,-0.10000000149011612,0.10000000149011612,replacement product,CONSUMER_GOOD
46,1,56,0.002292371354997158,-0.10000000149011612,0.10000000149011612,replacement,OTHER
46,1,57,0.0019454114371910691,0.0,0.0,shipping,OTHER
46,1,58,0.0019454114371910691,-0.10000000149011612,0.10000000149011612,shipping,OTHER
46,1,59,0.001708603580482304,-0.10000000149011612,0.10000000149011612,credit card,OTHER
46,1,60,0.001708603580482304,0.0,0.0,Consumer Affairs Department,ORGANIZATION
46,1,61,0.001708603580482304,-0.10000000149011612,0.10000000149011612,handling,OTHER
46,1,62,0.001708603580482304,-0.20000000298023224,0.20000000298023224,charge,OTHER
46,1,63,0.001204255037009716,-0.20000000298023224,0.20000000298023224,cost,OTHER
47,1,1,0.6451072096824646,0.0,0.0,sister,PERSON
47,1,2,0.28141555190086365,0.0,0.0,Christmas,EVENT
47,1,3,0.07347723841667175,-0.20000000298023224,0.20000000298023224,travel mug,OTHER
48,1,1,0.1738940328359604,0.8999999761581421,0.8999999761581421,coffee maker,CONSUMER_GOOD
48,1,2,0.09360738843679428,0.0,0.4000000059604645,oldest,PERSON
48,1,3,0.09142158180475235,0.10000000149011612,0.10000000149011612,coffee,OTHER
48,1,4,0.08364677429199219,0.0,0.10000000149011612,pot,OTHER
48,1,5,0.04796520993113518,-0.10000000149011612,0.20000000298023224,solution,OTHER
48,1,6,0.04077994450926781,-0.10000000149011612,0.10000000149011612,Krupp,PERSON
48,1,7,0.034273482859134674,0.0,0.0,maker,ORGANIZATION
48,1,8,0.03225695714354515,0.0,0.30000001192092896,pot,CONSUMER_GOOD
48,1,9,0.02963964082300663,-0.10000000149011612,0.10000000149011612,coffee pot side,OTHER
48,1,10,0.027696991339325905,0.8999999761581421,0.8999999761581421,machine,CONSUMER_GOOD
48,1,11,0.027189703658223152,0.800000011920929,0.800000011920929,something,OTHER
48,1,12,0.02605314739048481,0.0,0.0,system,OTHER
48,1,13,0.02257758378982544,0.0,0.0,model,OTHER
48,1,14,0.021608224138617516,0.8999999761581421,0.8999999761581421,coffee,OTHER
48,1,15,0.018654679879546165,0.0,0.0,serving maker,ORGANIZATION
48,1,16,0.018598727881908417,0.800000011920929,0.800000011920929,Lattes,OTHER
48,1,17,0.018488645553588867,0.20000000298023224,0.6000000238418579,Hamilton Beach,LOCATION
48,1,18,0.018121156841516495,-0.10000000149011612,0.10000000149011612,pot,CONSUMER_GOOD
48,1,19,0.017708413302898407,0.10000000149011612,0.10000000149011612,family,PERSON
48,1,20,0.017668860033154488,0.0,0.0,research,OTHER
48,1,21,0.016184326261281967,0.8999999761581421,0.8999999761581421,unit,OTHER
48,1,22,0.016157833859324455,0.30000001192092896,0.30000001192092896,pots,OTHER
48,1,23,0.01613450050354004,0.10000000149011612,0.10000000149011612,all,OTHER
48,1,24,0.01613450050354004,0.8999999761581421,0.8999999761581421,best,OTHER
48,1,25,0.014564852230250835,0.0,0.0,servings,OTHER
48,1,26,0.012135736644268036,0.20000000298023224,0.20000000298023224,engineers,PERSON
48,1,27,0.010455628857016563,-0.10000000149011612,0.10000000149011612,Google,OTHER
48,1,28,0.00849793292582035,-0.10000000149011612,0.10000000149011612,sink,OTHER
48,1,29,0.00849793292582035,-0.8999999761581421,0.8999999761581421,mess,OTHER
48,1,30,0.007969007827341557,0.0,0.0,pot,OTHER
48,1,31,0.006077902391552925,0.0,0.0,sides,OTHER
48,1,32,0.005338701419532299,-0.4000000059604645,0.4000000059604645,drip,OTHER
49,1,1,0.5361610651016235,-0.10000000149011612,0.30000001192092896,KUERIG,ORGANIZATION
49,1,2,0.27983981370925903,0.10000000149011612,0.30000001192092896,husband,PERSON
49,1,3,0.03252191096544266,0.5,0.5,feature,OTHER
49,1,4,0.027325430884957314,0.0,0.10000000149011612,machines,OTHER
49,1,5,0.022396232932806015,0.0,0.0,travel cup,OTHER
49,1,6,0.022123945876955986,-0.10000000149011612,0.10000000149011612,ithis,OTHER
49,1,7,0.022123945876955986,0.20000000298023224,0.20000000298023224,serving,OTHER
49,1,8,0.01745244488120079,-0.10000000149011612,0.10000000149011612,coffee,OTHER
49,1,9,0.014061364345252514,0.4000000059604645,0.4000000059604645,attention,OTHER
49,1,10,0.009246718138456345,0.8999999761581421,0.8999999761581421,feature,OTHER
