review_id,product_id,entity_id,salience,sentiment_score,sentiment_magnitude,name,type
19,1,3,0.16281065344810486,0.0,0.0,use,OTHER
19,1,4,0.12132205814123154,0.0,0.0,pictures,WORK_OF_ART
20,1,1,0.6847831606864929,0.0,0.0,teas,OTHER
20,1,2,0.3152168393135071,0.8999999761581421,0.8999999761581421,convenience,OTHER
22,1,1,0.768847644329071,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
22,1,2,0.1407572478055954,0.5,0.5,stars,PERSON
22,1,3,0.09039513766765594,0.8999999761581421,0.8999999761581421,kitchen,LOCATION
23,1,1,0.5091436505317688,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
23,1,2,0.36834314465522766,0.8999999761581421,0.8999999761581421,service,OTHER
23,1,3,0.12251318246126175,0.30000001192092896,0.30000001192092896,vender,ORGANIZATION
24,1,1,0.5293369889259338,-0.8999999761581421,0.8999999761581421,cup,OTHER
24,1,2,0.47066301107406616,-0.800000011920929,0.800000011920929,coffee,OTHER
25,1,1,1.0,0.800000011920929,0.800000011920929,results,OTHER
26,1,1,1.0,0.800000011920929,1.7000000476837158,friend,PERSON
27,1,1,0.7862811088562012,-0.8999999761581421,0.8999999761581421,Crap,OTHER
27,1,2,0.21371892094612122,0.0,0.10000000149011612,window,OTHER
28,1,1,1.0,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
29,1,1,1.0,0.0,0.0,color,OTHER
30,1,1,1.0,0.8999999761581421,0.8999999761581421,Works,OTHER
32,1,1,1.0,0.8999999761581421,0.8999999761581421,investment,OTHER
33,1,1,0.7483922243118286,0.8999999761581421,0.8999999761581421,addition,OTHER
33,1,2,0.2516077756881714,0.10000000149011612,0.10000000149011612,kitchen,LOCATION
34,1,1,0.5957443714141846,0.8999999761581421,0.8999999761581421,Nice,ORGANIZATION
34,1,2,0.30335718393325806,0.8999999761581421,0.8999999761581421,cup,OTHER
34,1,3,0.10089844465255737,0.8999999761581421,0.8999999761581421,coffe,OTHER
35,1,1,1.0,0.8999999761581421,0.8999999761581421,Works,OTHER
37,1,1,0.6654564142227173,0.699999988079071,0.699999988079071,keurig,OTHER
37,1,2,0.23423700034618378,-0.5,0.5,model,CONSUMER_GOOD
37,1,3,0.10030655562877655,-0.20000000298023224,0.20000000298023224,tank,OTHER
39,1,1,0.7983086109161377,0.8999999761581421,0.8999999761581421,Great machine,OTHER
39,1,2,0.20169135928153992,0.8999999761581421,0.8999999761581421,price,OTHER
40,1,1,0.8340299725532532,-0.800000011920929,0.800000011920929,water,OTHER
40,1,2,0.16597004234790802,0.6000000238418579,0.6000000238418579,water,OTHER
42,1,1,1.0,0.800000011920929,0.800000011920929,heating element,OTHER
43,1,1,0.7983086109161377,-0.5,0.5,trouble,OTHER
43,1,2,0.20169135928153992,-0.10000000149011612,0.10000000149011612,water container,OTHER
44,1,1,0.35468611121177673,0.0,0.0,cup,OTHER
44,1,2,0.2940518856048584,0.5,1.100000023841858,cup size,OTHER
44,1,3,0.19155468046665192,0.0,0.0,Kuerig,ORGANIZATION
44,1,4,0.10695097595453262,0.8999999761581421,0.8999999761581421,decision,OTHER
44,1,5,0.05275632068514824,0.30000001192092896,0.30000001192092896,brews,OTHER
45,1,1,0.6310464143753052,-0.4000000059604645,0.4000000059604645,machine,CONSUMER_GOOD
45,1,2,0.18955177068710327,-0.20000000298023224,0.20000000298023224,power button,OTHER
45,1,3,0.17940181493759155,-0.30000001192092896,0.30000001192092896,hum,OTHER
46,1,1,0.7983086109161377,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
46,1,2,0.20169135928153992,0.8999999761581421,0.8999999761581421,value,OTHER
47,1,1,0.7442657947540283,0.8999999761581421,0.8999999761581421,beverage station,LOCATION
47,1,2,0.2557342052459717,0.8999999761581421,0.8999999761581421,product,CONSUMER_GOOD
48,1,1,0.8719319701194763,0.8999999761581421,1.899999976158142,way,OTHER
48,1,2,0.08935736119747162,-0.10000000149011612,0.10000000149011612,serving,OTHER
48,1,3,0.03871065750718117,0.10000000149011612,0.10000000149011612,coffee,OTHER
49,1,1,0.5633498430252075,0.8999999761581421,0.8999999761581421,color,OTHER
49,1,2,0.30317920446395874,0.10000000149011612,0.10000000149011612,Works,WORK_OF_ART
49,1,3,0.07418757677078247,0.5,0.5,Keurig,ORGANIZATION
49,1,4,0.05928339809179306,-0.8999999761581421,0.8999999761581421,pump,OTHER
50,1,1,0.28758490085601807,0.4000000059604645,0.4000000059604645,coffee maker,CONSUMER_GOOD
50,1,2,0.17302873730659485,0.800000011920929,0.800000011920929,Keurig K55,OTHER
50,1,3,0.10889769345521927,0.800000011920929,0.800000011920929,color,OTHER
50,1,4,0.10688251256942749,0.699999988079071,0.699999988079071,water filter addition,OTHER
50,1,5,0.09700264781713486,0.20000000298023224,0.20000000298023224,model,OTHER
50,1,6,0.06701385974884033,0.10000000149011612,0.10000000149011612,birthday gift,OTHER
50,1,7,0.05349797010421753,0.10000000149011612,0.10000000149011612,color,OTHER
50,1,8,0.04703036695718765,0.20000000298023224,0.20000000298023224,rhubarb,OTHER
50,1,9,0.029530664905905724,0.30000001192092896,0.30000001192092896,one,OTHER
50,1,10,0.029530664905905724,0.0,0.0,daughter,PERSON
51,1,1,0.50850510597229,0.4000000059604645,0.4000000059604645,part,OTHER
51,1,2,0.22627848386764526,0.10000000149011612,0.10000000149011612,cup,OTHER
51,1,3,0.14345380663871765,0.10000000149011612,0.10000000149011612,pod,OTHER
51,1,4,0.12176259607076645,0.8999999761581421,0.8999999761581421,cup,OTHER
52,1,1,1.0,0.0,0.0,South Texas,LOCATION
54,1,1,0.7519311308860779,0.0,0.0,favority machine,CONSUMER_GOOD
54,1,2,0.24806885421276093,0.0,0.0,kitchen,LOCATION
56,1,1,1.0,0.8999999761581421,0.8999999761581421,appliance,OTHER
57,1,1,0.34490299224853516,0.8999999761581421,0.8999999761581421,cup,OTHER
57,1,2,0.31548672914505005,0.800000011920929,0.800000011920929,coffee,OTHER
57,1,3,0.22176600992679596,-0.6000000238418579,0.6000000238418579,coffee,OTHER
57,1,4,0.0702797919511795,0.0,0.0,cup,OTHER
57,1,5,0.04756447672843933,-0.4000000059604645,0.4000000059604645,product,CONSUMER_GOOD
58,1,1,0.7535361647605896,0.10000000149011612,0.10000000149011612,problem,OTHER
58,1,2,0.18097373843193054,-0.6000000238418579,0.6000000238418579,models,CONSUMER_GOOD
58,1,3,0.06549009680747986,-0.4000000059604645,0.4000000059604645,issues,OTHER
59,1,1,0.5924989581108093,0.8999999761581421,0.8999999761581421,Coffee,OTHER
59,1,2,0.2141263335943222,-0.30000001192092896,0.30000001192092896,machine needles,CONSUMER_GOOD
59,1,3,0.0757986530661583,-0.5,0.5,Nothing,OTHER
59,1,4,0.0757986530661583,-0.20000000298023224,0.20000000298023224,instructions,OTHER
59,1,5,0.041777413338422775,0.10000000149011612,0.10000000149011612,warranty,OTHER
60,1,1,0.3688945770263672,0.0,0.0,work,OTHER
60,1,2,0.30648383498191833,-0.10000000149011612,0.4000000059604645,reservoir,LOCATION
60,1,3,0.09683901071548462,-0.10000000149011612,0.10000000149011612,thing,OTHER
60,1,4,0.0551350936293602,0.0,0.0,water,OTHER
60,1,5,0.04435863718390465,0.0,0.0,support,OTHER
60,1,6,0.038564104586839676,0.10000000149011612,0.10000000149011612,things,OTHER
60,1,7,0.03799175098538399,0.0,0.0,reservoir,LOCATION
60,1,8,0.028322525322437286,0.0,0.0,water,OTHER
60,1,9,0.023410480469465256,0.0,0.0,bottle,CONSUMER_GOOD
61,1,1,0.40767407417297363,0.0,0.10000000149011612,road,LOCATION
61,1,2,0.13514463603496552,0.800000011920929,0.800000011920929,cup,OTHER
61,1,3,0.13514463603496552,0.0,0.0,work,OTHER
61,1,4,0.09223237633705139,0.0,0.0,mind,OTHER
61,1,5,0.055095843970775604,0.20000000298023224,0.20000000298023224,water,OTHER
61,1,6,0.045350685715675354,0.10000000149011612,0.10000000149011612,well,LOCATION
61,1,7,0.04164687916636467,0.0,0.0,water light,OTHER
61,1,8,0.031460460275411606,0.0,0.0,bit,OTHER
61,1,9,0.028739219531416893,0.0,0.0,coffee,CONSUMER_GOOD
61,1,10,0.027511198073625565,0.10000000149011612,0.10000000149011612,water,OTHER
62,1,1,0.3961130380630493,0.10000000149011612,1.5,version,WORK_OF_ART
62,1,2,0.25995326042175293,0.20000000298023224,0.20000000298023224,time,OTHER
62,1,3,0.05377930775284767,-0.6000000238418579,1.2999999523162842,something,OTHER
62,1,4,0.04596645012497902,0.0,0.0,both,PERSON
62,1,5,0.044570207595825195,0.10000000149011612,0.10000000149011612,keurig,OTHER
62,1,6,0.03019537776708603,0.10000000149011612,0.10000000149011612,gifts,OTHER
62,1,7,0.0278276689350605,-0.4000000059604645,0.4000000059604645,Id,OTHER
62,1,8,0.0278276689350605,-0.8999999761581421,0.8999999761581421,crap load,OTHER
62,1,9,0.0278276689350605,-0.800000011920929,0.800000011920929,money,OTHER
62,1,10,0.020952394232153893,0.800000011920929,0.800000011920929,set,OTHER
62,1,11,0.020952394232153893,0.800000011920929,0.800000011920929,red,OTHER
62,1,12,0.014689118601381779,0.699999988079071,0.699999988079071,kitchen decor,OTHER
62,1,13,0.014689118601381779,0.4000000059604645,0.4000000059604645,coffee,OTHER
62,1,14,0.014656325802206993,0.10000000149011612,0.10000000149011612,stars,PERSON
63,1,1,0.4484974443912506,-0.10000000149011612,0.10000000149011612,jury,PERSON
63,1,2,0.15563981235027313,-0.4000000059604645,0.800000011920929,cleaning,EVENT
63,1,3,0.13162283599376678,-0.10000000149011612,0.10000000149011612,one,PERSON
63,1,4,0.07548508793115616,-0.6000000238418579,0.6000000238418579,trouble,OTHER
63,1,5,0.051257308572530746,0.0,0.0,cup,OTHER
63,1,6,0.05107865482568741,0.800000011920929,0.800000011920929,needle,OTHER
63,1,7,0.03571691736578941,-0.10000000149011612,0.10000000149011612,box,OTHER
63,1,8,0.03571691736578941,-0.10000000149011612,0.10000000149011612,half,OTHER
63,1,9,0.014985009096562862,-0.10000000149011612,0.10000000149011612,warranty,OTHER
64,1,1,0.5596354603767395,0.5,2.299999952316284,support,OTHER
64,1,2,0.19487498700618744,-0.4000000059604645,1.5,Keurig,ORGANIZATION
64,1,3,0.0852629616856575,0.20000000298023224,0.20000000298023224,Update,OTHER
64,1,4,0.03317808732390404,0.0,0.0,paperclip,CONSUMER_GOOD
64,1,5,0.018259279429912567,0.8999999761581421,0.8999999761581421,customer support,OTHER
64,1,6,0.016981299966573715,-0.699999988079071,0.699999988079071,issue,OTHER
64,1,7,0.011625354178249836,-0.20000000298023224,0.20000000298023224,cup,OTHER
64,1,8,0.01121044997125864,0.0,0.0,water indicator light,OTHER
64,1,9,0.010801991447806358,-0.30000001192092896,0.30000001192092896,star rating,OTHER
64,1,10,0.010036623105406761,-0.4000000059604645,0.4000000059604645,coffee,OTHER
64,1,11,0.00938379019498825,0.10000000149011612,0.10000000149011612,water,OTHER
64,1,12,0.009042603895068169,0.0,0.0,plenty,OTHER
64,1,13,0.008351080119609833,-0.30000001192092896,0.30000001192092896,review,OTHER
64,1,14,0.006092957686632872,0.0,0.0,cups,OTHER
64,1,15,0.005193921737372875,-0.10000000149011612,0.10000000149011612,kids,PERSON
64,1,16,0.0041341702453792095,-0.6000000238418579,0.6000000238418579,water,OTHER
64,1,17,0.0033126219641417265,-0.8999999761581421,0.8999999761581421,lights flash,OTHER
64,1,18,0.0026223540771752596,-0.800000011920929,0.800000011920929,noise,OTHER
65,1,1,0.5727860331535339,0.0,0.10000000149011612,thing,OTHER
65,1,2,0.12520228326320648,-0.8999999761581421,1.899999976158142,garbage,OTHER
65,1,3,0.1250285655260086,0.0,0.0,machines,CONSUMER_GOOD
65,1,4,0.07218583673238754,0.10000000149011612,0.10000000149011612,total,OTHER
65,1,5,0.06875048577785492,0.10000000149011612,0.10000000149011612,times,OTHER
65,1,6,0.036046791821718216,0.0,0.0,uses,OTHER
66,1,1,0.2727592885494232,-0.4000000059604645,0.8999999761581421,Keurig,ORGANIZATION
66,1,2,0.15043267607688904,0.0,0.0,sale,OTHER
66,1,3,0.13723911345005035,-0.20000000298023224,0.4000000059604645,cup setting,OTHER
66,1,4,0.08637993037700653,-0.30000001192092896,0.699999988079071,hot chocolate,OTHER
66,1,5,0.08067531883716583,0.30000001192092896,0.30000001192092896,coffee,CONSUMER_GOOD
66,1,6,0.0720224604010582,-0.699999988079071,0.699999988079071,coffee,OTHER
66,1,7,0.06532350927591324,0.8999999761581421,0.8999999761581421,coffee,OTHER
66,1,8,0.04966176673769951,0.8999999761581421,0.8999999761581421,problems,OTHER
66,1,9,0.045199260115623474,-0.30000001192092896,0.30000001192092896,idea,OTHER
66,1,10,0.030535943806171417,-0.10000000149011612,0.10000000149011612,measurement,OTHER
66,1,11,0.009770750999450684,0.0,0.0,Donut Shop Dark,CONSUMER_GOOD
67,1,1,0.6165726184844971,0.0,0.0,machine,CONSUMER_GOOD
67,1,2,0.12083588540554047,0.0,0.0,frame,OTHER
67,1,3,0.06458010524511337,-0.5,0.5,CUP,OTHER
67,1,4,0.05690903961658478,-0.20000000298023224,0.20000000298023224,DROPS,OTHER
67,1,5,0.039752598851919174,-0.10000000149011612,0.10000000149011612,COFFEE,OTHER
67,1,6,0.02605690062046051,-0.10000000149011612,0.10000000149011612,TIMES,OTHER
67,1,7,0.02512052096426487,-0.800000011920929,0.800000011920929,back,OTHER
67,1,8,0.02512052096426487,-0.800000011920929,0.800000011920929,Neither,PERSON
67,1,9,0.025051824748516083,0.0,0.0,WATER,OTHER
68,1,1,0.30315396189689636,0.0,0.0,K250,OTHER
68,1,2,0.20996451377868652,0.8999999761581421,0.8999999761581421,coffee,OTHER
68,1,3,0.06620245426893234,0.30000001192092896,0.30000001192092896,maintenance,OTHER
68,1,4,0.05796220526099205,-0.8999999761581421,0.8999999761581421,ga lot,OTHER
68,1,5,0.05052579939365387,0.0,0.0,machine,CONSUMER_GOOD
68,1,6,0.04889729246497154,-0.10000000149011612,0.10000000149011612,cup,OTHER
68,1,7,0.03925086557865143,-0.699999988079071,0.699999988079071,grounds,OTHER
68,1,8,0.03403594717383385,0.0,0.0,cup,EVENT
68,1,9,0.027302701026201248,-0.10000000149011612,0.10000000149011612,tea,OTHER
68,1,10,0.027302701026201248,0.10000000149011612,0.10000000149011612,rinsing,OTHER
68,1,11,0.02382328175008297,0.8999999761581421,0.8999999761581421,coffee,OTHER
68,1,12,0.023475898429751396,0.0,0.0,K Cups,OTHER
68,1,13,0.021487249061465263,0.0,0.0,Amazon,ORGANIZATION
68,1,14,0.019101416692137718,0.8999999761581421,0.8999999761581421,ease,OTHER
68,1,15,0.018873635679483414,0.8999999761581421,0.8999999761581421,cup,OTHER
68,1,16,0.0149771049618721,0.699999988079071,0.699999988079071,coffee,OTHER
68,1,17,0.013662987388670444,0.0,0.0,maintenance,OTHER
69,1,1,0.38888534903526306,0.8999999761581421,0.8999999761581421,machine,CONSUMER_GOOD
69,1,2,0.2629992961883545,-0.10000000149011612,0.20000000298023224,cup.,OTHER
69,1,3,0.1323988437652588,0.8999999761581421,0.8999999761581421,cup,OTHER
69,1,4,0.1091257780790329,0.6000000238418579,0.6000000238418579,cup setting,OTHER
69,1,5,0.10659074038267136,0.800000011920929,0.800000011920929,coffee,OTHER
70,1,1,0.7638834118843079,0.0,0.10000000149011612,Keurig B60,OTHER
70,1,2,0.09447513520717621,0.8999999761581421,0.8999999761581421,service,OTHER
70,1,3,0.055971674621105194,0.8999999761581421,0.8999999761581421,model,CONSUMER_GOOD
70,1,4,0.032281383872032166,0.0,0.0,cabinets,OTHER
70,1,5,0.027779122814536095,0.8999999761581421,0.8999999761581421,K55,CONSUMER_GOOD
70,1,6,0.025609266012907028,0.800000011920929,0.800000011920929,price,OTHER
71,1,1,0.5170891284942627,0.699999988079071,0.699999988079071,Works,WORK_OF_ART
71,1,2,0.2930690348148346,0.20000000298023224,0.5,quality,OTHER
71,1,3,0.07572371512651443,-0.6000000238418579,0.6000000238418579,break,EVENT
71,1,4,0.05316079035401344,-0.10000000149011612,0.10000000149011612,same,OTHER
71,1,5,0.03741053119301796,-0.10000000149011612,0.10000000149011612,box,OTHER
71,1,6,0.023546826094388962,0.6000000238418579,0.6000000238418579,one,OTHER
73,1,1,0.5564366579055786,0.8999999761581421,0.8999999761581421,color,OTHER
73,1,2,0.16410119831562042,0.8999999761581421,0.8999999761581421,capability,OTHER
73,1,3,0.16410119831562042,0.8999999761581421,0.8999999761581421,K-cup,OTHER
73,1,4,0.0761331096291542,0.30000001192092896,0.30000001192092896,K-cups,OTHER
73,1,5,0.03922785446047783,0.10000000149011612,0.10000000149011612,Win-Win,OTHER
74,1,1,0.33158403635025024,0.800000011920929,0.800000011920929,love,OTHER
74,1,2,0.23041321337223053,0.800000011920929,0.800000011920929,machine,CONSUMER_GOOD
74,1,3,0.2149687558412552,0.5,0.5,snap,OTHER
74,1,4,0.16433008015155792,0.6000000238418579,0.6000000238418579,hot chocolate,OTHER
74,1,5,0.05870392173528671,0.10000000149011612,0.10000000149011612,tea coffee,OTHER
75,1,1,0.34112420678138733,0.5,0.5,coffee maker,CONSUMER_GOOD
75,1,2,0.27172642946243286,0.20000000298023224,0.6000000238418579,cup,OTHER
75,1,3,0.16875509917736053,-0.4000000059604645,0.4000000059604645,coffee,OTHER
75,1,4,0.1166434958577156,-0.20000000298023224,0.20000000298023224,model,OTHER
75,1,5,0.10175079107284546,0.10000000149011612,0.10000000149011612,coffee,OTHER
76,1,1,0.5860762596130371,0.8999999761581421,1.7999999523162842,item,OTHER
76,1,2,0.37449097633361816,0.0,0.0,Wife,PERSON
76,1,3,0.03943275287747383,0.5,1.100000023841858,kitchen,LOCATION
77,1,1,1.0,-0.8999999761581421,0.8999999761581421,Coffee,OTHER
78,1,1,0.4481711983680725,0.0,0.0,sale,OTHER
78,1,2,0.27207449078559875,0.0,0.0,Christmas,EVENT
78,1,3,0.1115381270647049,0.10000000149011612,0.10000000149011612,cup,OTHER
78,1,4,0.0937863364815712,0.10000000149011612,0.10000000149011612,wife,PERSON
78,1,5,0.07442981749773026,0.6000000238418579,0.6000000238418579,daily,OTHER
79,1,1,0.7452930808067322,0.8999999761581421,0.8999999761581421,buy,OTHER
79,1,2,0.11084463447332382,0.10000000149011612,0.10000000149011612,person,PERSON
79,1,3,0.0843253806233406,0.30000001192092896,0.30000001192092896,flavors,OTHER
79,1,4,0.05953690782189369,0.800000011920929,0.800000011920929,coffee,OTHER
80,1,1,0.43627843260765076,-0.5,0.5,Smell,OTHER
80,1,2,0.2573535144329071,-0.10000000149011612,0.10000000149011612,pot,OTHER
80,1,3,0.1703629195690155,-0.30000001192092896,0.30000001192092896,cups,OTHER
80,1,4,0.13600516319274902,-0.20000000298023224,0.20000000298023224,water,OTHER
81,1,1,0.5606412291526794,0.8999999761581421,0.8999999761581421,cup,OTHER
81,1,2,0.43935874104499817,0.8999999761581421,0.8999999761581421,coffee,OTHER
82,1,1,0.6876630783081055,0.800000011920929,0.800000011920929,coffee,OTHER
82,1,2,0.31233692169189453,0.8999999761581421,0.8999999761581421,cup,OTHER
84,1,1,1.0,0.8999999761581421,0.8999999761581421,coffee,OTHER
85,1,1,0.8934144973754883,0.0,0.30000001192092896,water,OTHER
85,1,2,0.061390556395053864,0.0,0.0,tanks,OTHER
85,1,3,0.022597461938858032,-0.6000000238418579,0.6000000238418579,taste,OTHER
